ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Dehumidifier Type,Alternate Configuration Type,Dehumidifier Efficiency (Integrated Energy Factor - L/kWh),Dehumidifier Water Removal Capacity (pints/day),Whole-home Dehumidifier Case Volume (cu. ft.),Annual Energy Consumption (kWh/year),Refrigerant Type,Refrigerant with GWP,Refrigerant Charge (ounces),Connected Capable,Connects Using,Connected Features,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
4000203,"NewAir, LLC",Newair,Dehumidifiers,NDH050WH00,,810028287099,Portable Dehumidifier,,2.01,49.66,,516,R32,,5.5,No,,,03/14/2025 12:00:00 AM,03/17/2025 12:00:00 AM,"United States, Canada",ES_1142686_NDH050WH00_031720250253195_3171320,No
3845099,"NINGBO AQUART ENVIRONMENTAL APPLIANCE CO., LTD.",AIRPLUS,AP35-2008EE,AP35-2008EE,,,Portable Dehumidifier,,1.8,34.29,,,,,,,,,11/26/2024 12:00:00 AM,01/26/2024 12:00:00 AM,"United States, Canada",ES_1150161_AP35-2008EE_11262024133000_0000001,No
3892711,"Ningbo Dilamu Electric Appliance Co., Ltd",pauvoern,ZY10P-01A,ZY10P-01A,,,Portable Dehumidifier,,1.69,9.83,,,,,,,,,11/23/2024 12:00:00 AM,01/10/2025 12:00:00 AM,"United States, Canada",ES_1151608_ZY10P-01A_12232024141659_7921411,No
3892712,"Ningbo Dilamu Electric Appliance Co., Ltd",pauvoern,ZY24P-01A,ZY24P-01A,,,Portable Dehumidifier,,1.73,23.89,,297,R290,,2.5,Yes,Wi-Fi,Remote Operation,11/23/2024 12:00:00 AM,01/10/2025 12:00:00 AM,"United States, Canada",ES_1151608_ZY24P-01A_12232024143623_3640405,No
4005670,"NINGBO UNION GRAND IMP. &EXP. CO.,LTD.",OGACFO,YOLFHM079WH,YOLFHM079WH,,,Portable Dehumidifier,,1.76,15.84,,194,R290/60g,,2.1,Yes,Wi-Fi,,03/13/2025 12:00:00 AM,03/13/2025 12:00:00 AM,"United States, Canada",ES_1151739_YOLFHM079WH_03212025152805_2852948,No
2372415,"Perfect Aire, LLC",Arctic Wind,Dehumidifiers,2AD22A,,,Portable Dehumidifier,,1.7,22.04,,,,,,,,,01/22/2021 12:00:00 AM,01/25/2021 12:00:00 AM,"United States, Canada",ES_1121980_2AD22A_012120212135999_8788304,No
2372416,"Perfect Aire, LLC",Arctic Wind,Dehumidifiers,2AD35A,,,Portable Dehumidifier,,1.9,35.02,,,,,,,,,01/22/2021 12:00:00 AM,01/25/2021 12:00:00 AM,"United States, Canada",ES_1121980_2AD35A_012120212137276_1633259,No
2372418,"Perfect Aire, LLC",Arctic Wind,Dehumidifiers,2AD50A,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,01/22/2021 12:00:00 AM,01/25/2021 12:00:00 AM,"United States, Canada",ES_1121980_2AD50A_012120212140417_5375494,No
2372417,"Perfect Aire, LLC",Arctic Wind,Dehumidifiers,2ADP50A,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,01/22/2021 12:00:00 AM,01/25/2021 12:00:00 AM,"United States, Canada",ES_1121980_2ADP50A_012120212139860_6390541,No
2341039,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,1PFD22,,,Portable Dehumidifier,,1.57,22.06,,,,,,,,,07/10/2019 12:00:00 AM,07/11/2019 12:00:00 AM,"United States, Canada",ES_1121980_1PFD22_07112019070640_8800168,No
2341040,"Perfect Aire, LLC",Perfect aire,Dehumidifier,1PFD35,,,Portable Dehumidifier,,1.8,35.37,,,,,,,,,07/10/2019 12:00:00 AM,07/11/2019 12:00:00 AM,"United States, Canada",ES_1121980_1PFD35_07112019074158_0918842,No
2341041,"Perfect Aire, LLC",Perfect aire,Dehumidifier,1PFD50,,,Portable Dehumidifier,,1.8,50,,,,,,,,,07/10/2019 12:00:00 AM,07/11/2019 12:00:00 AM,"United States, Canada",ES_1121980_1PFD50_07112019081415_2855459,No
2355960,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,1PFDP50,,,Portable Dehumidifier,,1.8,50,,,,,,,,,03/06/2020 12:00:00 AM,03/09/2020 12:00:00 AM,"United States, Canada",ES_1121980_1PFDP50_03092020070829_7709670,No
2365895,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,2PFD22,,,Portable Dehumidifier,,1.7,22.04,,,,,,,,,09/10/2020 12:00:00 AM,09/17/2020 12:00:00 AM,"United States, Canada",ES_1121980_2PFD22_09172020070742_6462421,No
2365897,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,2PFD35,,,Portable Dehumidifier,,1.9,35.02,,,,,,,,,09/10/2020 12:00:00 AM,09/17/2020 12:00:00 AM,"United States, Canada",ES_1121980_2PFD35_09172020070911_6551672,No
2365898,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,2PFD50,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,09/10/2020 12:00:00 AM,09/17/2020 12:00:00 AM,"United States, Canada",ES_1121980_2PFD50_09172020071027_6627587,No
2365899,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,2PFDP50,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,09/10/2020 12:00:00 AM,09/17/2020 12:00:00 AM,"United States, Canada",ES_1121980_2PFDP50_09172020070941_6581296,No
2365896,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,2PFDW30,,,Portable Dehumidifier,,1.9,30.04,,,,,,,,,09/10/2020 12:00:00 AM,09/17/2020 12:00:00 AM,"United States, Canada",ES_1121980_2PFDW30_09172020070817_6497201,No
2405480,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,3PFD22,,842149000486,Portable Dehumidifier,,1.7,22.31,,,,,,,,,12/12/2022 12:00:00 AM,12/13/2022 12:00:00 AM,"United States, Canada",ES_1121980_3PFD22_121320220718113_7828520,No
2405481,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,3PFD35,,842149000493,Portable Dehumidifier,,1.9,35.5,,,,,,,,,12/12/2022 12:00:00 AM,12/13/2022 12:00:00 AM,"United States, Canada",ES_1121980_3PFD35_121320220718303_2949890,No
2732681,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,3PFD35-2,,842149001667,Portable Dehumidifier,,1.9,35.02,,,,,,,,,11/13/2023 12:00:00 AM,11/14/2023 12:00:00 AM,"United States, Canada",ES_1121980_3PFD35-2_111420230941877_9043789,No
2405483,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,3PFD50,,842149000509,Portable Dehumidifier,,1.9,49.66,,,,,,,,,12/12/2022 12:00:00 AM,12/13/2022 12:00:00 AM,"United States, Canada",ES_1121980_3PFD50_121320220718999_7973303,No
2405482,"Perfect Aire, LLC",Perfect aire,Dehumidifiers,3PFDP50,,842149000516,Portable Dehumidifier,,1.9,49.66,,,,,,,,,12/12/2022 12:00:00 AM,12/13/2022 12:00:00 AM,"United States, Canada",ES_1121980_3PFDP50_121320220718420_4511055,No
2372431,Research Products Corporation,Aprilaire,E080,E080,",,E080 configured as plug in; E080H,E080H,E080H configured for hard wired",686720006425,Whole-home Dehumidifier,,2.35,65,3.3,,,,,,,,01/29/2021 12:00:00 AM,01/22/2021 12:00:00 AM,United States,ES_1061335_E080_012020211045569_5826304,Yes
2372432,Research Products Corporation,Aprilaire,E100,E100,"E100C,E100C,Has caster wheels; E100H,E100H,Hard wired vaiance; E100V,E100V,Has Vent Option",686720006500,Whole-home Dehumidifier,,2.35,85,3.3,,,,,,,,01/29/2021 12:00:00 AM,01/22/2021 12:00:00 AM,United States,ES_1061335_E100_012020211154333_9399679,Yes
2361241,Research Products Corporation,Aprilaire,E130,E130,"E130C,E130C,E130 with caster wheels; E130H,E130H,E130 hard wired version",686720007071,Whole-home Dehumidifier,,2.35,105,6.6,,,,,,,,10/31/2019 12:00:00 AM,06/02/2020 12:00:00 AM,United States,ES_1061335_1870_06022020203526_0126484,Yes
2366515,"Resideo Technologies, Inc",Honeywell Home,DR120A3000,DR120A3000,,085267344838,Whole-home Dehumidifier,,2.42,98.36,4.6,,,,,,,,08/24/2020 12:00:00 AM,08/22/2020 12:00:00 AM,United States,ES_1142622_DR120A3000_09262020105215_3212396,Yes
2366516,"Resideo Technologies, Inc",Honeywell Home,DR90A3000,DR90A3000,,085267421515,Whole-home Dehumidifier,,2.47,71.29,4.4,,,,,,,,08/24/2020 12:00:00 AM,08/22/2020 12:00:00 AM,United States,ES_1142622_DR90A3000_09262020110746_1870386,Yes
3998846,RONA Inc.,RONA,Dehumidifiers,DH2523RPB,,850072177236,Portable Dehumidifier,,1.6,24.69,,,,,,,,,02/20/2025 12:00:00 AM,03/03/2025 12:00:00 AM,Canada,ES_1060963_DH2523RPB_030320250043354_3339521,No
3998847,RONA Inc.,RONA,Dehumidifiers,DH5025RPB,,850072177243,Portable Dehumidifier,,1.8,49.65,,,,,,,,,02/20/2025 12:00:00 AM,03/03/2025 12:00:00 AM,Canada,ES_1060963_DH5025RPB_030320250043856_3990451,No
3624297,RYGEL ADVANCED MACHINES,CREWORKS,CFTD2.5D-7,CFTD2.5D-7,,,Portable Dehumidifier,,1.8,48,,,,,,,,,08/05/2024 12:00:00 AM,08/22/2024 12:00:00 AM,"United States, Canada",ES_1150041_CFTD2.5D-7_08222024153632_8788586,No
3624298,RYGEL ADVANCED MACHINES,CREWORKS,CFTD2.5D-7P,CFTD2.5D-7P,,,Portable Dehumidifier,,1.8,48,,,,,,,,,08/05/2024 12:00:00 AM,08/22/2024 12:00:00 AM,"United States, Canada",ES_1150041_CFTD2.5D-7P_08222024153702_1237350,No
3462988,RYGEL ADVANCED MACHINES,CREWORKS,OL60D-BD063C,OL60D-BD063C,,,Portable Dehumidifier,,1.8,42,,,,,,,,,04/01/2024 12:00:00 AM,04/25/2024 12:00:00 AM,"United States, Canada",ES_1150041_OL60D-BD063C_04292024133945_80207827,No
3462989,RYGEL ADVANCED MACHINES,CREWORKS,OL60D-BD063F,OL60D-BD063F,,,Portable Dehumidifier,,1.8,42,,,,,,,,,04/01/2024 12:00:00 AM,04/25/2024 12:00:00 AM,"United States, Canada",ES_1150041_OL60D-BD063F_04292024133945_80207827,No
2359776,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-22AEN1,,,Portable Dehumidifier,,1.57,22.06,,,,,,,,,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,Canada,ES_1127750_SENDH-22AEN1_05182020080910_9350428,No
2391608,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-22AEN1X,,893088005155,Portable Dehumidifier,,1.7,22.31,,,,,,,,,02/28/2024 12:00:00 AM,03/04/2024 12:00:00 AM,Canada,ES_1127750_SENDH-22AEN1X_012420220312370_4143514,No
2359777,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-35AEN1,,,Portable Dehumidifier,,1.8,35.37,,,,,,,,,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,Canada,ES_1127750_SENDH-35AEN1_05182020081237_9557547,No
2391609,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-35AEN1X,,893088005162,Portable Dehumidifier,,1.9,35.5,,,,,,,,,02/28/2024 12:00:00 AM,03/04/2024 12:00:00 AM,Canada,ES_1127750_SENDH-35AEN1X_01242022031206_8386198,No
2359778,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-50AEN1,,,Portable Dehumidifier,,1.8,50,,,,,,,,,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,Canada,ES_1127750_SENDH-50AEN1_05182020081415_9655356,No
2391610,Senville Air Conditioners,Senville,Dehumidifiers,SENDH-50AEN1X,,893088005179,Portable Dehumidifier,,1.9,49.66,,,,,,,,,11/21/2024 12:00:00 AM,03/04/2025 12:00:00 AM,Canada,ES_1127750_SENDH-50AEN1X_012420220312608_4747040,No
3998725,"Shenzhen Baili Technology Co., Ltd",AVAHUM,DY113N,DY113N,,,Portable Dehumidifier,,1.92,35.55,,,,,,,,,02/17/2025 12:00:00 AM,02/24/2025 12:00:00 AM,United States,ES_1151904_DY113N_02252025124516_3894137,No
3998726,"Shenzhen Baili Technology Co., Ltd",AVAHUM,DY117PN,DY117PN,,,Portable Dehumidifier,,1.92,35.55,,,,,,,,,02/17/2025 12:00:00 AM,02/24/2025 12:00:00 AM,United States,ES_1151904_DY117PN_02252025124522_7410984,No
3998724,"Shenzhen Baili Technology Co., Ltd",AVAHUM,DY120N,DY120N,,,Portable Dehumidifier,,1.92,35.55,,,,,,,,,02/17/2025 12:00:00 AM,02/24/2025 12:00:00 AM,United States,ES_1151904_DY120N_02252025124450_3421020,No
3998723,"Shenzhen Baili Technology Co., Ltd",AVAHUM,DY145N,DY145N,,,Portable Dehumidifier,,1.86,48.81,,,,,,,,,02/17/2025 12:00:00 AM,02/24/2025 12:00:00 AM,United States,ES_1151904_DY145N_02252025124317_1327085,No
4005672,Shenzhen Dianzilai Technology Limited,Gasbye,DryPrime-35-BP,DryPrime-35-BP,",DryPrime-35-B,; ,DryPrime-35-W,; ,DryPrime-35-WP,",860011565338;860011565345;860011565352,Portable Dehumidifier,,2.01,36.53,,378,HFC-32,HFC-32 (GWP:675 | Lower GWP),5.5,No,,,02/25/2025 12:00:00 AM,03/24/2025 12:00:00 AM,United States,ES_1150040_DryPrime-35-BP_03192025191023_2624017,No
3417537,Shenzhen Dianzilai Technology Limited,Gasbye,Dehumidifiers,DryPrime-50-B,,860011565321,Portable Dehumidifier,,2.01,49.7,,,,,,,,,02/15/2024 12:00:00 AM,02/26/2024 12:00:00 AM,"United States, Canada",ES_1150040_DryPrime-50-B_022620240510157_8702723,No
3417538,Shenzhen Dianzilai Technology Limited,Gasbye,Dehumidifiers,DryPrime-50-W,,860011565314,Portable Dehumidifier,,2.01,49.7,,,,,,,,,02/15/2024 12:00:00 AM,02/26/2024 12:00:00 AM,"United States, Canada",ES_1150040_DryPrime-50-W_022620240510726_1681163,No
3477982,Shenzhen Dianzilai Technology Limited,Gasbye,DryPrime Halo 3000,DryPrime Halo 3000,,,Portable Dehumidifier,,2.03,32,,,,,,,,,04/19/2024 12:00:00 AM,05/07/2024 12:00:00 AM,"United States, Canada",ES_1150040_DryPrime Halo 3000_04242024154700_0000001,No
3354715,Shenzhen Dianzilai Technology Limited,Gasbye,Dehumidifiers,GB-DEM35-W,,6955324303372,Portable Dehumidifier,,1.9,35.13,,,,,,,,,01/01/2024 12:00:00 AM,01/03/2024 12:00:00 AM,"United States, Canada",ES_1150040_GB-DEM35-W_010320240208446_6270613,No
3354714,Shenzhen Dianzilai Technology Limited,Gasbye,Dehumidifiers,GB-DEM50-B,,6955324303358,Portable Dehumidifier,,1.9,49.28,,,,,,,,,01/01/2024 12:00:00 AM,01/03/2024 12:00:00 AM,"United States, Canada",ES_1150040_GB-DEM50-B_010320240208963_3673878,No
3354713,Shenzhen Dianzilai Technology Limited,Gasbye,Dehumidifiers,GB-DEM50-W,,6955324303365,Portable Dehumidifier,,1.9,49.28,,,,,,,,,01/01/2024 12:00:00 AM,01/03/2024 12:00:00 AM,"United States, Canada",ES_1150040_GB-DEM50-W_010320240208440_3433597,No
3356782,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender M145,Defender M145,,645716100813,Portable Dehumidifier,,1.88,49.26,,,,,,,,,12/25/2023 12:00:00 AM,12/19/2023 12:00:00 AM,"United States, Canada",ES_1149095_Defender M145_01052024094620_4787052,No
3436000,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender M70,Defender M70,,645716100837,Portable Dehumidifier,,1.84,49,,,,,,,,,04/30/2024 12:00:00 AM,04/09/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender M70_04092024133210_3256558,No
3624222,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender ME-7,Defender ME-7,,,Portable Dehumidifier,,1.75,24,,,,,,,,,08/05/2024 12:00:00 AM,08/19/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender ME-7_08202024121133_1376660,No
3624223,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender ME-7S,Defender ME-7S,,,Portable Dehumidifier,,1.75,24,,,,,,,,,08/05/2024 12:00:00 AM,08/19/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender ME-7S_08202024121208_6092620,No
3436001,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender MP145,Defender MP145,,645716100813,Portable Dehumidifier,,1.88,49.26,,,,,,,,,04/30/2024 12:00:00 AM,04/09/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender MP145_04092024133900_6881183,No
3356781,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender MP70,Defender MP70,,645716100837,Portable Dehumidifier,,1.84,49,,,,,,,,,12/25/2023 12:00:00 AM,12/19/2023 12:00:00 AM,"United States, Canada",ES_1149095_Defender MP70_01052024092759_4498151,No
3624224,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender S60,Defender S60,,,Portable Dehumidifier,,1.75,24,,,,,,,,,08/05/2024 12:00:00 AM,08/19/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender S60_08202024121214_8667462,No
3624225,"Shenzhen Inofia Innovations Technology Co., Ltd",MOISWELL,Defender SP60,Defender SP60,,,Portable Dehumidifier,,1.75,24,,,,,,,,,08/05/2024 12:00:00 AM,08/19/2024 12:00:00 AM,"United States, Canada",ES_1149095_Defender SP60_08202024121227_9359285,No
2395420,"Shenzhen Intellirocks Tech. Co., Ltd.",GoveeLife,H7150,H7150,,810088344282,Portable Dehumidifier,,1.58,15.35,,,,,,,,,04/15/2022 12:00:00 AM,05/04/2022 12:00:00 AM,United States,ES_1146721_H7150_04162022142507_9027521,No
2473633,"Shenzhen Intellirocks Tech. Co., Ltd.",GoveeLife,H7151,H7151,,810088344244,Portable Dehumidifier,,1.9,49.72,,,,,,,,,02/28/2023 12:00:00 AM,05/11/2023 12:00:00 AM,United States,ES_1146721_H7151_05052023163938_5570032,No
2643632,"Shenzhen Jingbei Technology Co., Ltd.",ANDTE,DY155,DY155,,,Portable Dehumidifier,,1.88,49.26,,,,,,,,,07/25/2023 12:00:00 AM,08/11/2023 12:00:00 AM,"United States, Canada",ES_1149074_DY155_08232023131901_3006345,No
3542670,"Shenzhen Jingbei Technology Co., Ltd.",ANDTE,PD50K,PD50K,,,Portable Dehumidifier,,1.78,15.7,,,,,,,,,05/08/2024 12:00:00 AM,06/04/2024 12:00:00 AM,"United States, Canada",ES_1149074_PD50K_06052024134447_6860348,No
3624204,"Shenzhen Jingbei Technology Co., Ltd.",ANDTE,PD80K,PD80K,,,Portable Dehumidifier,,1.9,23.27,,,,,,,,,07/10/2024 12:00:00 AM,08/16/2024 12:00:00 AM,"United States, Canada",ES_1149074_PD80K_08192024130107_3986462,Yes
3387788,"Shenzhen Jingbei Technology Co., Ltd.",LUBAIR,DY113,DY113,,,Portable Dehumidifier,,1.92,36.01,,,,,,,,,12/25/2023 12:00:00 AM,12/19/2023 12:00:00 AM,"United States, Canada",ES_1149074_DY113_01292024123700_6560421,No
3387790,"Shenzhen Jingbei Technology Co., Ltd.",LUBAIR,DY117P,DY117P,,,Portable Dehumidifier,,1.92,36.01,,,,,,,,,12/25/2023 12:00:00 AM,12/19/2023 12:00:00 AM,"United States, Canada",ES_1149074_DY117P_01292024123917_3686674,No
3387789,"Shenzhen Jingbei Technology Co., Ltd.",LUBAIR,DY120,DY120,,,Portable Dehumidifier,,1.92,36.01,,,,,,,,,12/25/2023 12:00:00 AM,12/19/2023 12:00:00 AM,"United States, Canada",ES_1149074_DY120_01292024123908_8132781,No
2643634,"Shenzhen Jingbei Technology Co., Ltd.",LUBAIR,DY145,DY145,,,Portable Dehumidifier,,1.88,49.26,,,,,,,,,07/25/2023 12:00:00 AM,08/11/2023 12:00:00 AM,"United States, Canada",ES_1149074_DY145_08232023132250_8502470,No
3531114,"Shenzhen Jingbei Technology Co., Ltd.",LUBAIR,PD12A,PD12A,,,Portable Dehumidifier,,1.82,16.31,,,,,,,,,05/08/2024 12:00:00 AM,05/28/2024 12:00:00 AM,"United States, Canada",ES_1149074_PD12A_05282024154325_6663652,No
2643637,"Shenzhen Multishell Technology Co., Ltd.",BLUEDEEP,DK145,DK145,,763043383317,Portable Dehumidifier,,1.88,49.26,,,,,,,,,07/25/2023 12:00:00 AM,08/11/2023 12:00:00 AM,"United States, Canada",ES_1149119_DK145_08242023142744_6248272,No
3629532,Shenzhen shi Pengshang mao yi you xian gong si,HumidOut,Guardian-HD100,Guardian-HD100,,,Portable Dehumidifier,,1.88,35,,,,,,,,,09/18/2024 12:00:00 AM,09/18/2024 12:00:00 AM,"United States, Canada",ES_1150803_Guardian-HD100_09202024101528_7741177,No
3999317,Shenzhen shi Pengshang mao yi you xian gong si,HumidOut,Guardian-HD100-WIFI,Guardian-HD100-WIFI,,,Portable Dehumidifier,,1.88,35,,,,,,,,,02/20/2025 12:00:00 AM,03/03/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian-HD100-WIFI_03052025094631_5642455,No
4020783,Shenzhen shi Pengshang mao yi you xian gong si,HumidOut,Guardian SJ80P,Guardian SJ80P,,,Portable Dehumidifier,,1.84,23.41,,275,HFC-32,HFC-32 (GWP:675 | Lower GWP),4.2,No,,,04/30/2025 12:00:00 AM,05/05/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian SJ80P_05072025124604_7861850,No
4020784,Shenzhen shi Pengshang mao yi you xian gong si,HumidOut,Guardian SJ80P-WIFI,Guardian SJ80P-WIFI,,,Portable Dehumidifier,,1.84,23.41,,275,HFC-32,HFC-32 (GWP:675 | Lower GWP),4.2,Yes,Wi-Fi,,04/30/2025 12:00:00 AM,05/05/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian SJ80P-WIFI_05082025115432_2181272,No
3999315,Shenzhen shi Pengshang mao yi you xian gong si,SIJIPT,Guardian-HD100,Guardian-HD100,,,Portable Dehumidifier,,1.88,35,,,,,,,,,02/20/2025 12:00:00 AM,03/03/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian-HD100_03052025094455_9388302,No
3999316,Shenzhen shi Pengshang mao yi you xian gong si,SIJIPT,Guardian-HD100-WIFI,Guardian-HD100-WIFI,,,Portable Dehumidifier,,1.88,35,,,,,,,,,02/20/2025 12:00:00 AM,03/03/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian-HD100-WIFI_03052025094618_2573582,No
4020785,Shenzhen shi Pengshang mao yi you xian gong si,SIJIPT,Guardian SJ80P,Guardian SJ80P,,,Portable Dehumidifier,,1.84,23.41,,275,HFC-32,HFC-32 (GWP:675 | Lower GWP),4.2,No,,,04/30/2025 12:00:00 AM,05/05/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian SJ80P_05082025115440_8697772,No
4020786,Shenzhen shi Pengshang mao yi you xian gong si,SIJIPT,Guardian SJ80P-WIFI,Guardian SJ80P-WIFI,,,Portable Dehumidifier,,1.84,23.41,,275,HFC-32,HFC-32 (GWP:675 | Lower GWP),4.2,Yes,Wi-Fi,,04/30/2025 12:00:00 AM,05/05/2025 12:00:00 AM,"United States, Canada",ES_1150803_Guardian SJ80P-WIFI_05082025115450_8352370,No
3436201,"Shenzhen TCL Dura Electronic Technology Co., Ltd.",DuraComfort,Dehumidifiers,DH25L,,6955324303716;787188985168;787188985175,Portable Dehumidifier,,1.75,24.48,,,,,,,,,03/15/2024 12:00:00 AM,04/08/2024 12:00:00 AM,"United States, Canada",ES_1146795_DH25L_040820240443740_9087075,No
3436200,"Shenzhen TCL Dura Electronic Technology Co., Ltd.",DuraComfort,Dehumidifiers,DH50PH,,6955324303709;787188985144;787188985151,Portable Dehumidifier,,2.01,49.66,,,,,,,,,03/15/2024 12:00:00 AM,04/08/2024 12:00:00 AM,"United States, Canada",ES_1146795_DH50PH_040820240442710_5875452,No
2635680,"Shenzhen TCL Dura Electronic Technology Co., Ltd.",DuraComfort,Dehumidifiers,DH50PWB,,6955324303297;787188966822,Portable Dehumidifier,,2.01,49.7,,,,,,,,,05/16/2024 12:00:00 AM,05/21/2024 12:00:00 AM,"United States, Canada",ES_1138819_DH50PWB_081420230232197_4786270,No
2386550,"Shenzhen TCL Dura Electronic Technology Co., Ltd.",DuraComfort,Dehumidifiers,DH50PWM,,799408382534,Portable Dehumidifier,,2.01,49.7,,,,,,,,,05/15/2024 12:00:00 AM,05/20/2024 12:00:00 AM,"United States, Canada",ES_1138819_DH50PWM_102720210207598_3131466,No
3531112,"Shenzhen Tongxiang Network Technology Co., Ltd.",AIUSEVO,AS320,AS320,,749727754314;764544625340,Portable Dehumidifier,,1.84,15.94,,,,,,,,,05/08/2024 12:00:00 AM,05/28/2024 12:00:00 AM,"United States, Canada",ES_1148706_AS320_05282024153557_6524029,No
3706743,"Shenzhen Tongxiang Network Technology Co., Ltd.",WPSOERT,WP05,WP05,,762117987765;762117987772;762117987789;762117987796;763102292055,Portable Dehumidifier,,1.6,11,,,,,,,,,09/18/2024 12:00:00 AM,09/18/2024 12:00:00 AM,"United States, Canada",ES_1148706_WP05_10222024154301_6364275,No
3706741,"Shenzhen Tongxiang Network Technology Co., Ltd.",WPSOERT,WP06,WP06,,751757621870;751757621887;751757621894;751757621900;763344429233;764544625418,Portable Dehumidifier,,1.82,23,,,,,,,,,09/18/2024 12:00:00 AM,09/18/2024 12:00:00 AM,"United States, Canada",ES_1148706_WP06_10222024154135_3185147,No
3706742,"Shenzhen Tongxiang Network Technology Co., Ltd.",WPSOERT,WP08,WP08,,751757621917;751757621924;751757621931;751757621948;764544625401,Portable Dehumidifier,,1.82,35,,,,,,,,,09/18/2024 12:00:00 AM,09/18/2024 12:00:00 AM,"United States, Canada",ES_1148706_WP08_10222024154241_8067961,No
3722026,"Shouguang Boluo Trading Co., Ltd",Tiitss,BYR120DB,BYR120DB,,,Portable Dehumidifier,,1.9,35,,,,,,,,,10/24/2024 12:00:00 AM,10/28/2024 12:00:00 AM,"United States, Canada",ES_1151297_BYR120DB_10302024153433_1356689,No
3722025,"Shouguang Boluo Trading Co., Ltd",Tiitss,BYR120DW,BYR120DW,,,Portable Dehumidifier,,1.9,35,,,,,,,,,10/24/2024 12:00:00 AM,10/28/2024 12:00:00 AM,"United States, Canada",ES_1151297_BYR120DW_10302024153232_2708341,No
2358440,SICTEC INSTRUMENTS COMPANY LIMITED,Clevast,Dehumidifiers,CL-D22,,,Portable Dehumidifier,,1.57,22.06,,,,,,,,,04/20/2020 12:00:00 AM,04/24/2020 12:00:00 AM,United States,ES_1144976_CL-D22_04242020051634_5394260,No
2367259,SICTEC INSTRUMENTS COMPANY LIMITED,Clevast,Dehumidifiers,CL-D2201,,,Portable Dehumidifier,,1.7,22.04,,,,,,,,,10/12/2020 12:00:00 AM,10/12/2020 12:00:00 AM,United States,ES_1144976_CL-D2201_10132020030044_8044824,No
2508303,SICTEC INSTRUMENTS COMPANY LIMITED,Clevast,Dehumidifiers,CL-D22S,,850034138145,Portable Dehumidifier,,1.7,22.31,,,,,,,,,06/13/2023 12:00:00 AM,06/14/2023 12:00:00 AM,United States,ES_1144976_CL-D22S_061420230507991_4679054,No
